Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1071,20,T:System.Windows.Threading.Dispatcher,,,,,"await _dispatcher.InvokeAsync(() =>                      {                          _dialogService.ShowLabelPrintingDialog(lineItemVm.OrderNumber, _globalVariables.ActiveStore.Id, ""Ready to Print Shipping label?"", async result =>                          {                              if (result.Result == ButtonResult.Yes)                              {                                  if (result.Parameters.TryGetValue<bool>(""auspost"", out var isAusPost) && isAusPost)                                  {                                    }                                  else                                  {                                      foreach (var lineItem in relatedLineItems.Select(_mapper.Map<LineItemViewModel>))                                      {                                          await ApplyTagForLineItem(lineItem, OrderStatus.LabelPrinted);                                      }                                        if (processingItemResult.LineItem.BinNumber.HasValue)                                          await _binService.EmptyBinAsync(processingItemResult.LineItem.BinNumber.Value);                                  }                              }                          });                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1071,20,T:System.Windows.Threading.DispatcherOperation,,,,,"await _dispatcher.InvokeAsync(() =>                      {                          _dialogService.ShowLabelPrintingDialog(lineItemVm.OrderNumber, _globalVariables.ActiveStore.Id, ""Ready to Print Shipping label?"", async result =>                          {                              if (result.Result == ButtonResult.Yes)                              {                                  if (result.Parameters.TryGetValue<bool>(""auspost"", out var isAusPost) && isAusPost)                                  {                                    }                                  else                                  {                                      foreach (var lineItem in relatedLineItems.Select(_mapper.Map<LineItemViewModel>))                                      {                                          await ApplyTagForLineItem(lineItem, OrderStatus.LabelPrinted);                                      }                                        if (processingItemResult.LineItem.BinNumber.HasValue)                                          await _binService.EmptyBinAsync(processingItemResult.LineItem.BinNumber.Value);                                  }                              }                          });                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1071,20,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"await _dispatcher.InvokeAsync(() =>                      {                          _dialogService.ShowLabelPrintingDialog(lineItemVm.OrderNumber, _globalVariables.ActiveStore.Id, ""Ready to Print Shipping label?"", async result =>                          {                              if (result.Result == ButtonResult.Yes)                              {                                  if (result.Parameters.TryGetValue<bool>(""auspost"", out var isAusPost) && isAusPost)                                  {                                    }                                  else                                  {                                      foreach (var lineItem in relatedLineItems.Select(_mapper.Map<LineItemViewModel>))                                      {                                          await ApplyTagForLineItem(lineItem, OrderStatus.LabelPrinted);                                      }                                        if (processingItemResult.LineItem.BinNumber.HasValue)                                          await _binService.EmptyBinAsync(processingItemResult.LineItem.BinNumber.Value);                                  }                              }                          });                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1036,8,T:System.Windows.Threading.Dispatcher,,,,,"await _dispatcher.InvokeAsync(() =>          {              ScanInfo.Clear();              ScanInfo.Add(new KeyValuePair<string, string>(""Name"", lineItem.Name));              ScanInfo.Add(new KeyValuePair<string, string>(""Quantity"", lineItem.Quantity?.ToString()));              ScanInfo.Add(new KeyValuePair<string, string>(""Order#"", lineItem.OrderNumber));              ScanInfo.Add(new KeyValuePair<string, string>(""SKU"", lineItem.Sku));          });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1036,8,T:System.Windows.Threading.DispatcherOperation,,,,,"await _dispatcher.InvokeAsync(() =>          {              ScanInfo.Clear();              ScanInfo.Add(new KeyValuePair<string, string>(""Name"", lineItem.Name));              ScanInfo.Add(new KeyValuePair<string, string>(""Quantity"", lineItem.Quantity?.ToString()));              ScanInfo.Add(new KeyValuePair<string, string>(""Order#"", lineItem.OrderNumber));              ScanInfo.Add(new KeyValuePair<string, string>(""SKU"", lineItem.Sku));          });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1036,8,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"await _dispatcher.InvokeAsync(() =>          {              ScanInfo.Clear();              ScanInfo.Add(new KeyValuePair<string, string>(""Name"", lineItem.Name));              ScanInfo.Add(new KeyValuePair<string, string>(""Quantity"", lineItem.Quantity?.ToString()));              ScanInfo.Add(new KeyValuePair<string, string>(""Order#"", lineItem.OrderNumber));              ScanInfo.Add(new KeyValuePair<string, string>(""SKU"", lineItem.Sku));          });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1026,8,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>          {              Notes = string.Empty;              CurrentImage = null;              Logs.Clear();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1026,8,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>          {              Notes = string.Empty;              CurrentImage = null;              Logs.Clear();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1026,8,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>          {              Notes = string.Empty;              CurrentImage = null;              Logs.Clear();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1020,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() => IsFilterEnabled = true);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1004,16,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>                  {                      Logs.Clear();                      Logs.AddRange(logs);                  });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1004,16,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>                  {                      Logs.Clear();                      Logs.AddRange(logs);                  });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,1004,16,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>                  {                      Logs.Clear();                      Logs.AddRange(logs);                  });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,994,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>                          {                              Notes = selectedLineItemNotes;                              CurrentImage = null;                          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,994,12,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>                          {                              Notes = selectedLineItemNotes;                              CurrentImage = null;                          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,994,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>                          {                              Notes = selectedLineItemNotes;                              CurrentImage = null;                          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,986,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() => IsFilterEnabled = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,859,12,T:System.ComponentModel.ICollectionView,,,,,LineItemsView.Filter = filter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,859,12,P:System.ComponentModel.ICollectionView.Filter,,,,,LineItemsView.Filter = filter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,857,8,T:System.Windows.Threading.Dispatcher,,,,,_dispatcher.BeginInvoke(() =>          {              LineItemsView.Filter = filter;          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,857,8,T:System.Windows.Threading.DispatcherOperation,,,,,_dispatcher.BeginInvoke(() =>          {              LineItemsView.Filter = filter;          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,857,8,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Delegate,System.Object[])",,,,,_dispatcher.BeginInvoke(() =>          {              LineItemsView.Filter = filter;          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,787,28,T:System.Windows.Threading.Dispatcher,,,,,"await _dispatcher.InvokeAsync(() =>                              {                                  DetectedQr = """";                                  HandleClearStatusFilter();                                  SearchText = """";                              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,787,28,T:System.Windows.Threading.DispatcherOperation,,,,,"await _dispatcher.InvokeAsync(() =>                              {                                  DetectedQr = """";                                  HandleClearStatusFilter();                                  SearchText = """";                              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,787,28,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"await _dispatcher.InvokeAsync(() =>                              {                                  DetectedQr = """";                                  HandleClearStatusFilter();                                  SearchText = """";                              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,734,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>              {                  SelectedTagFilter = null;              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,734,12,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>              {                  SelectedTagFilter = null;              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,734,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>              {                  SelectedTagFilter = null;              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,659,12,T:System.ComponentModel.ICollectionView,,,,,LineItemsView.Filter = s =>              {                  if (s is LineItemViewModel o1)                  {                      if (!string.IsNullOrWhiteSpace(SearchText))                      {                          return SearchFunction(o1) && o1.Status == OrderStatusDisplay.OrderStatusNames[statusTag.Value];                            //return orderNumber.Contains(searchTextLower) || sku.Contains(searchTextLower) ||                          //       o1.Name.ToLower().Contains(searchTextLower) || shippingLines.Contains(searchTextLower);                        }                      return o1.Status == OrderStatusDisplay.OrderStatusNames[statusTag.Value];                  }                    return true;              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,659,12,P:System.ComponentModel.ICollectionView.Filter,,,,,LineItemsView.Filter = s =>              {                  if (s is LineItemViewModel o1)                  {                      if (!string.IsNullOrWhiteSpace(SearchText))                      {                          return SearchFunction(o1) && o1.Status == OrderStatusDisplay.OrderStatusNames[statusTag.Value];                            //return orderNumber.Contains(searchTextLower) || sku.Contains(searchTextLower) ||                          //       o1.Name.ToLower().Contains(searchTextLower) || shippingLines.Contains(searchTextLower);                        }                      return o1.Status == OrderStatusDisplay.OrderStatusNames[statusTag.Value];                  }                    return true;              };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,621,8,T:System.Drawing.Bitmap,,,,,var qrBitmap = new Bitmap(dlg.FileName);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,621,8,M:System.Drawing.Bitmap.#ctor(System.String),,,,,var qrBitmap = new Bitmap(dlg.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,592,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(async () => await UpdateDisplayAsync());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,580,12,T:System.Windows.Threading.Dispatcher,,,,,"await _dispatcher.InvokeAsync(() =>              {                  foreach (var item in items)                  {                      if (itemMap.TryGetValue(item.Id, out var lineItemVm))                      {                          _mapper.Map(item, lineItemVm);                      }                  }              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,580,12,T:System.Windows.Threading.DispatcherOperation,,,,,"await _dispatcher.InvokeAsync(() =>              {                  foreach (var item in items)                  {                      if (itemMap.TryGetValue(item.Id, out var lineItemVm))                      {                          _mapper.Map(item, lineItemVm);                      }                  }              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,580,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"await _dispatcher.InvokeAsync(() =>              {                  foreach (var item in items)                  {                      if (itemMap.TryGetValue(item.Id, out var lineItemVm))                      {                          _mapper.Map(item, lineItemVm);                      }                  }              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,572,12,T:System.Windows.Threading.Dispatcher,,,,,var itemMap = await _dispatcher.InvokeAsync(() => _lineItems.ToDictionary(x => x.Id));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,550,8,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>          {              UpdateCounts();              UpdateMasterCheckBoxState();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,550,8,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>          {              UpdateCounts();              UpdateMasterCheckBoxState();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,550,8,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>          {              UpdateCounts();              UpdateMasterCheckBoxState();          });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,527,16,T:System.Windows.Threading.Dispatcher,,,,,"await _dispatcher.InvokeAsync(async () =>                  {                      foreach (var item in toAdd)                      {                          item.PropertyChanged += LineItem_PropertyChanged;                      }                        // If _lineItems is a standard ObservableCollection, it doesn't support AddRange natively.                      // Assuming it's a custom collection that does. Otherwise, use a foreach loop here.                      _lineItems.AddRange(toAdd);                        await UpdateDisplayAsync();                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,512,12,T:System.Windows.Threading.Dispatcher,,,,,var existingIds = await _dispatcher.InvokeAsync(() => _lineItems.Select(x => x.Id).ToHashSet());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,480,12,T:System.Windows.Threading.Dispatcher,,,,,await _dispatcher.InvokeAsync(() =>              {                  var itemsToRemove = _lineItems.Where(x => archivedIdsSet.Contains(x.Id)).ToList();                    foreach (var item in itemsToRemove)                  {                      item.PropertyChanged -= LineItem_PropertyChanged;                      _lineItems.Remove(item);                  }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,480,12,T:System.Windows.Threading.DispatcherOperation,,,,,await _dispatcher.InvokeAsync(() =>              {                  var itemsToRemove = _lineItems.Where(x => archivedIdsSet.Contains(x.Id)).ToList();                    foreach (var item in itemsToRemove)                  {                      item.PropertyChanged -= LineItem_PropertyChanged;                      _lineItems.Remove(item);                  }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,480,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await _dispatcher.InvokeAsync(() =>              {                  var itemsToRemove = _lineItems.Where(x => archivedIdsSet.Contains(x.Id)).ToList();                    foreach (var item in itemsToRemove)                  {                      item.PropertyChanged -= LineItem_PropertyChanged;                      _lineItems.Remove(item);                  }              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,450,8,T:System.ComponentModel.ICollectionView,,,,,var noneSelected = LineItemsView.Cast<LineItemViewModel>().All(x => !x.IsSelected);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,449,8,T:System.ComponentModel.ICollectionView,,,,,var allSelected = LineItemsView.Cast<LineItemViewModel>().All(x => x.IsSelected);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,443,8,T:System.ComponentModel.ICollectionView,,,,,TotalItems = LineItemsView.SourceCollection.Cast<LineItemViewModel>().Count();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,443,8,P:System.ComponentModel.ICollectionView.SourceCollection,,,,,TotalItems = LineItemsView.SourceCollection.Cast<LineItemViewModel>().Count();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,442,8,T:System.ComponentModel.ICollectionView,,,,,TotalDisplayed = LineItemsView.Cast<LineItemViewModel>().Count();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,435,8,M:System.Windows.Threading.DispatcherTimer.Start,,,,,dt.Start();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,433,12,M:System.Windows.Threading.DispatcherTimer.Stop,,,,,dt.Stop();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,430,8,E:System.Windows.Threading.DispatcherTimer.Tick,,,,,"dt.Tick += (s, e) =>          {              WindowHelper.FocusSelf();              dt.Stop();          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,429,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,dt.Interval = TimeSpan.FromSeconds(2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,429,8,P:System.Windows.Threading.DispatcherTimer.Interval,,,,,dt.Interval = TimeSpan.FromSeconds(2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,428,8,T:System.Windows.Threading.DispatcherPriority,,,,,var dt = new DispatcherTimer(DispatcherPriority.Normal);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,428,8,T:System.Windows.Threading.DispatcherPriority,,,,,var dt = new DispatcherTimer(DispatcherPriority.Normal);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,428,8,F:System.Windows.Threading.DispatcherPriority.Normal,,,,,var dt = new DispatcherTimer(DispatcherPriority.Normal);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,428,8,T:System.Windows.Threading.DispatcherTimer,,,,,var dt = new DispatcherTimer(DispatcherPriority.Normal);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,428,8,M:System.Windows.Threading.DispatcherTimer.#ctor(System.Windows.Threading.DispatcherPriority),,,,,var dt = new DispatcherTimer(DispatcherPriority.Normal);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,414,8,T:System.ComponentModel.SortDescription,,,,,"LineItemsView.SortDescriptions.Add(new SortDescription(""OrderNumber"", ListSortDirection.Descending));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,414,8,"M:System.ComponentModel.SortDescription.#ctor(System.String,System.ComponentModel.ListSortDirection)",,,,,"LineItemsView.SortDescriptions.Add(new SortDescription(""OrderNumber"", ListSortDirection.Descending));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,414,8,T:System.ComponentModel.ICollectionView,,,,,"LineItemsView.SortDescriptions.Add(new SortDescription(""OrderNumber"", ListSortDirection.Descending));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\ViewModels\OrderProcessingViewModel.cs,414,8,T:System.ComponentModel.SortDescriptionCollection,,,,,"LineItemsView.SortDescriptions.Add(new SortDescription(""OrderNumber"", ListSortDirection.Descending));"
